Basis-of-record,Catalogue-number,Collection-code,Institution-code,Collector,Collector-number,Date-collected,Field-notes,Field-number,Type-status,Taxonomic-name,Identification-qualifier,Identified-by,Date-identified,Count,GenBank-number-s-,Lifestage,Remarks,Sex,Location,Specimen,Image,nematodes.FileImage,nematodes.joinCol,AllFiles_001.FileImage,AllFiles_001.joinCol
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/100x0004.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/100x0011.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/100x0012.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/100x0008.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/100x0009.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T165,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/687"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T165%20Pratylenchus%20goodeyi.zip,./Output/052-T165%20Pratylenchus%20goodeyi.zip,052-T165%20Pratylenchus%20goodeyi,./052-T165%20Pratylenchus%20goodeyi/T165 Pratylenchus goodeyi/T165 20x.jpg,052-T165%20Pratylenchus%20goodeyi
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0014.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0010.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0007.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0000.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0015.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0005.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0002.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0006.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0003.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0001.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0017.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0004.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0009.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0011.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0012.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0008.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part1.zip,./Output/053-T166%20Pratylenchus%20goodeyi%20part1.zip,053-T166%20Pratylenchus%20goodeyi%20part1,./053-T166%20Pratylenchus%20goodeyi%20part1/T166 Pratylenchus goodeyi part1/100x0016.jpg,053-T166%20Pratylenchus%20goodeyi%20part1
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/T166 head 40x 0013.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/100x0020.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/100x0024.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/100x0019.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/100x0021.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
Occurrence,,,,None,T166,None,None,None,None,"<a href=/taxonomy/term/10648"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus goodeyi</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/688"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T166%20Pratylenchus%20goodeyi%20part2.zip,./Output/054-T166%20Pratylenchus%20goodeyi%20part2.zip,054-T166%20Pratylenchus%20goodeyi%20part2,./054-T166%20Pratylenchus%20goodeyi%20part2/T166 Pratylenchus goodeyi part2/T166 tail 100x 0023.jpg,054-T166%20Pratylenchus%20goodeyi%20part2
